FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,HOLIDAY,DEP_DELAY_NEW,DISTANCE,aver_temp,total_snow,aver_wind_speed,precipitation,aver_visibility,label
2018-01-15,DL,1437,MIA,FL,LGA,NY,1508,1548.0,1,40.0,1096.0,17.5,0.0,23.13,1.3,10.0,1.0
2018-01-06,AS,15,BOS,MA,SEA,WA,1620,1635.0,0,15.0,2496.0,-15.0,0.0,20.88,0.0,10.0,1.0
2018-01-31,DL,2461,ATL,GA,MLB,FL,1210,1207.0,0,0.0,442.0,5.0,0.0,7.63,0.0,10.0,0.0
2018-01-13,AA,1788,CLT,NC,BDL,CT,1820,1834.0,1,14.0,644.0,4.0,0.0,14.38,0.0,10.0,0.0
2018-01-22,AA,2459,LAX,CA,DFW,TX,820,818.0,0,0.0,1235.0,15.5,0.0,7.75,0.0,10.0,0.0
2018-01-14,9E,3455,CAK,OH,DTW,MI,625,633.0,1,8.0,133.0,-13.0,0.0,5.25,0.0,10.0,0.0
2018-01-25,OO,3197,GRR,MI,ORD,IL,1108,1144.0,0,36.0,137.0,-1.5,0.1,10.5,0.1,9.38,1.0
2018-01-26,DL,1473,BOS,MA,FLL,FL,800,806.0,0,6.0,1237.0,-4.0,0.0,11.63,0.0,10.0,0.0
2018-01-03,WN,1859,BNA,TN,CMH,OH,930,936.0,0,6.0,337.0,-4.0,0.0,7.88,0.0,10.0,0.0
2018-01-03,DL,1234,PNS,FL,ATL,GA,600,556.0,0,0.0,271.0,3.0,0.0,13.0,0.0,10.0,0.0
2018-01-04,AA,1049,BWI,MD,MIA,FL,1735,1734.0,0,0.0,946.0,-6.5,0.0,29.63,2.1,8.75,0.0
2018-01-22,WN,4006,MDW,IL,MCO,FL,1935,1935.0,0,0.0,990.0,7.0,0.0,16.88,0.1,7.5,0.0
2018-01-16,AA,1841,LGA,NY,PHL,PA,608,603.0,0,0.0,96.0,-1.0,0.0,6.88,0.0,10.0,0.0
2018-01-25,G4,952,PIE,FL,ORF,VA,749,725.0,0,0.0,726.0,15.5,0.0,26.25,0.0,10.0,0.0
2018-01-07,AA,1280,PDX,OR,PHX,AZ,1810,1802.0,0,0.0,1009.0,6.0,0.0,4.25,4.7,8.75,0.0
2018-01-27,YX,4404,PHL,PA,CMH,OH,2015,2007.0,0,0.0,406.0,6.0,0.0,16.25,0.0,10.0,0.0
2018-01-25,WN,5852,BNA,TN,BWI,MD,1805,1800.0,0,0.0,587.0,5.5,0.0,6.38,0.0,10.0,0.0
2018-01-08,OO,4798,MSP,MN,DLH,MN,2215,2212.0,0,0.0,144.0,-3.5,0.0,9.75,0.0,10.0,0.0
2018-01-02,DL,1400,ATL,GA,CLT,NC,1126,1259.0,1,93.0,226.0,-3.5,0.0,6.25,0.0,10.0,1.0
2018-01-30,AA,1806,CLT,NC,BOS,MA,1820,1810.0,0,0.0,728.0,3.0,0.5,11.75,0.6,9.63,0.0
2018-01-01,EV,5327,DTW,MI,HPN,NY,830,1209.0,1,219.0,505.0,-14.0,0.0,13.5,0.0,9.0,1.0
2018-01-23,F9,265,DEN,CO,SNA,CA,1703,1714.0,0,11.0,846.0,-2.0,0.0,8.13,0.0,10.0,0.0
2018-01-17,YX,4747,PHL,PA,BDL,CT,1100,1059.0,0,0.0,196.0,-2.5,1.1,14.13,3.1,7.88,0.0
2018-01-07,DL,90,MIA,FL,ATL,GA,1534,1600.0,0,26.0,594.0,17.0,0.0,22.25,0.4,9.88,1.0
2018-01-25,UA,1462,EWR,NJ,PDX,OR,1950,1946.0,0,0.0,2434.0,-2.0,0.0,18.0,0.0,10.0,0.0
2018-01-11,DL,1905,ATL,GA,MCO,FL,945,943.0,0,0.0,404.0,13.0,0.0,10.75,1.2,4.75,0.0
2018-01-12,AA,1756,CLT,NC,BDL,CT,1150,1146.0,1,0.0,644.0,15.0,0.0,14.38,0.4,8.38,0.0
2018-01-15,DL,1320,ATL,GA,TLH,FL,2227,2220.0,1,0.0,223.0,3.0,0.0,5.63,0.0,10.0,0.0
2018-01-25,DL,1501,BOS,MA,ATL,GA,705,702.0,0,0.0,946.0,-4.0,0.0,18.25,0.0,10.0,0.0
2018-01-05,B6,815,BOS,MA,BUF,NY,1630,1705.0,0,35.0,395.0,-10.5,0.0,24.63,0.0,9.0,1.0
2018-01-03,DL,1343,LAX,CA,DTW,MI,1155,1205.0,0,10.0,1979.0,20.0,0.0,5.38,0.0,10.0,0.0
2018-01-21,OO,4447,SNA,CA,LAS,NV,1845,1842.0,0,0.0,226.0,13.0,0.0,7.38,0.0,10.0,0.0
2018-01-28,B6,295,BWI,MD,FLL,FL,1706,1704.0,0,0.0,925.0,9.0,0.0,9.75,4.3,5.38,0.0
2018-01-31,DL,38,SEA,WA,ATL,GA,1115,1114.0,0,0.0,2182.0,4.0,0.0,9.0,0.0,10.0,0.0
2018-01-24,WN,1693,LAS,NV,BUR,CA,1505,1501.0,0,0.0,223.0,8.5,0.0,5.25,0.0,10.0,0.0
2018-01-28,DL,709,MCI,MO,DTW,MI,1735,1735.0,0,0.0,629.0,1.5,0.0,11.0,0.0,10.0,0.0
2018-01-11,AA,1305,ORD,IL,SFO,CA,1705,1704.0,0,0.0,1846.0,5.0,0.1,19.63,0.3,7.38,0.0
2018-01-07,OH,5486,CLT,NC,FAY,NC,1820,1835.0,0,15.0,118.0,-5.0,0.0,5.25,0.0,10.0,1.0
2018-01-16,AS,830,HNL,HI,SJC,CA,1545,1537.0,0,0.0,2417.0,22.5,0.0,17.5,0.0,10.0,0.0
2018-01-04,G4,696,SFB,FL,TYS,TN,1800,1826.0,0,26.0,511.0,5.5,0.0,13.25,0.0,10.0,1.0
2018-01-30,OH,5018,DCA,VA,DSM,IA,2000,2015.0,0,15.0,897.0,-0.5,0.0,18.75,0.0,10.0,1.0
2018-01-24,YX,4581,EYW,FL,MIA,FL,1205,1143.0,0,0.0,125.0,22.0,0.0,20.5,0.1,10.0,0.0
2018-01-15,AA,894,PIT,PA,CLT,NC,630,625.0,1,0.0,366.0,-7.5,0.5,8.63,0.5,8.0,0.0
2018-01-11,VX,1357,BOS,MA,SFO,CA,1911,1911.0,0,0.0,2704.0,4.5,0.0,13.5,0.0,8.0,0.0
2018-01-25,OH,5451,CLT,NC,RIC,VA,1610,1612.0,0,2.0,257.0,6.0,0.0,4.5,0.0,10.0,0.0
2018-01-09,AA,2487,ORD,IL,MIA,FL,515,506.0,0,0.0,1197.0,-1.5,0.0,6.88,0.0,8.0,0.0
2018-01-19,AA,763,ATL,GA,MIA,FL,1236,1255.0,0,19.0,594.0,3.5,0.0,8.0,0.0,10.0,1.0
2018-01-23,DL,1884,TLH,FL,ATL,GA,700,657.0,0,0.0,223.0,15.0,0.0,10.25,0.2,6.5,0.0
2018-01-08,OO,4735,ICT,KS,MSP,MN,608,600.0,0,0.0,545.0,5.0,0.0,11.13,0.0,10.0,0.0
2018-01-20,WN,3924,MEM,TN,HOU,TX,530,534.0,0,4.0,484.0,8.0,0.0,13.63,0.0,9.0,0.0
2018-01-23,DL,936,PHX,AZ,SLC,UT,715,712.0,0,0.0,507.0,14.0,0.0,7.75,0.0,10.0,0.0
2018-01-09,YV,5793,PHX,AZ,SBP,CA,1456,1515.0,0,19.0,509.0,20.5,0.0,16.13,1.3,10.0,1.0
2018-01-09,EV,5499,LGA,NY,RDU,NC,1429,1507.0,0,38.0,431.0,1.0,0.0,16.5,0.0,10.0,1.0
2018-01-20,DL,425,BOS,MA,JFK,NY,1100,1053.0,0,0.0,187.0,2.0,0.0,13.13,0.0,10.0,0.0
2018-01-15,9E,3652,ATL,GA,CRW,WV,1745,1906.0,1,81.0,363.0,3.0,0.0,5.63,0.0,10.0,1.0
2018-01-19,F9,580,SLC,UT,DEN,CO,2117,2239.0,0,82.0,391.0,5.0,0.8,25.25,0.9,9.0,1.0
2018-01-12,9E,3958,STL,MO,LGA,NY,600,628.0,1,28.0,888.0,-8.5,0.0,24.63,0.1,8.75,1.0
2018-01-22,B6,990,MCO,FL,JFK,NY,602,557.0,0,0.0,944.0,21.5,0.0,11.25,0.1,6.5,0.0
2018-01-23,WN,45,MAF,TX,DAL,TX,1545,1552.0,0,7.0,319.0,8.5,0.0,8.88,0.0,10.0,0.0
2018-01-28,WN,3628,SJU,PR,FLL,FL,700,652.0,0,0.0,1046.0,25.5,0.0,34.5,2.51,9.88,0.0
2018-01-17,9E,3702,HPN,NY,DTW,MI,1629,1650.0,0,21.0,505.0,-1.5,1.6,10.75,2.9,5.75,1.0
2018-01-17,WN,1656,SAN,CA,SFO,CA,700,702.0,0,2.0,447.0,18.0,0.0,5.13,0.0,10.0,0.0
2018-01-10,MQ,3833,CMH,OH,MIA,FL,1800,1755.0,0,0.0,990.0,3.5,0.0,11.0,0.1,5.25,0.0
2018-01-06,WN,2301,TPA,FL,BUF,NY,735,727.0,0,0.0,1053.0,10.5,0.0,13.25,0.0,10.0,0.0
2018-01-29,DL,2018,ATL,GA,MCO,FL,1055,1054.0,0,0.0,404.0,10.0,0.0,13.5,0.0,7.5,0.0
2018-01-18,B6,518,JFK,NY,BOS,MA,805,811.0,0,6.0,187.0,-2.5,0.0,22.38,0.0,10.0,0.0
2018-01-16,DL,1714,MCO,FL,CVG,KY,1620,1631.0,0,11.0,757.0,15.0,0.0,10.75,0.0,10.0,0.0
2018-01-16,OO,3536,GEG,WA,SLC,UT,1648,1636.0,0,0.0,546.0,1.0,0.0,6.63,0.3,9.0,0.0
2018-01-02,OO,5062,ORD,IL,EAU,WI,1215,1307.0,1,52.0,269.0,-17.5,0.0,16.5,0.0,10.0,1.0
2018-01-25,OO,3580,DTW,MI,CAK,OH,835,829.0,0,0.0,133.0,-1.5,0.0,8.63,0.0,10.0,0.0
2018-01-30,HA,179,ITO,HI,OGG,HI,1753,1745.0,0,0.0,121.0,19.5,0.0,7.63,0.0,10.0,0.0
2018-01-05,AA,2087,IND,IN,PHX,AZ,1805,1807.0,0,2.0,1488.0,-17.5,0.0,11.5,0.0,9.0,0.0
2018-01-05,AS,870,ANC,AK,HNL,HI,1625,1629.0,0,4.0,2777.0,-8.5,0.0,3.0,0.0,10.0,0.0
2018-01-21,G4,699,CLE,OH,SFB,FL,1158,1201.0,0,3.0,872.0,3.0,0.0,9.38,0.5,0.5,0.0
2018-01-26,AA,2388,MCO,FL,ORD,IL,1710,1712.0,0,2.0,1005.0,17.0,0.0,17.5,0.1,10.0,0.0
2018-01-25,AS,774,SEA,WA,AUS,TX,2323,2315.0,0,0.0,1770.0,3.0,0.0,8.25,0.9,8.88,0.0
2018-01-03,UA,255,DEN,CO,GEG,WA,1906,1918.0,0,12.0,836.0,2.5,0.0,11.0,0.0,10.0,0.0
2018-01-12,WN,783,DEN,CO,PDX,OR,1240,1240.0,1,0.0,991.0,3.0,0.0,13.63,0.0,10.0,0.0
2018-01-23,YX,3643,MSY,LA,EWR,NJ,700,655.0,0,0.0,1167.0,12.5,0.0,15.0,0.0,10.0,0.0
2018-01-09,MQ,3405,CLE,OH,LGA,NY,1725,1717.0,0,0.0,419.0,-1.5,0.1,9.75,0.2,8.38,0.0
2018-01-09,OO,4632,DTW,MI,ORD,IL,1005,1002.0,0,0.0,235.0,-2.5,0.0,8.88,0.1,5.75,0.0
2018-01-07,WN,4927,OAK,CA,BUR,CA,2050,2048.0,0,0.0,325.0,11.0,0.0,4.88,0.0,10.0,0.0
2018-01-29,DL,1503,PDX,OR,MSP,MN,1421,1448.0,0,27.0,1426.0,9.0,0.0,6.75,10.5,9.38,1.0
2018-01-23,WN,6364,LAX,CA,DEN,CO,2135,2128.0,0,0.0,862.0,17.5,0.0,8.13,0.0,10.0,0.0
2018-01-21,UA,441,DEN,CO,MCI,MO,1514,1543.0,0,29.0,533.0,-4.0,0.2,21.63,0.8,8.13,1.0
2018-01-27,VX,1592,SFO,CA,PSP,CA,1330,1330.0,0,0.0,421.0,11.0,0.0,7.5,0.0,10.0,0.0
2018-01-02,OO,4807,SLC,UT,HLN,MT,1110,1104.0,1,0.0,402.0,-1.0,0.0,4.0,0.0,10.0,0.0
2018-01-02,WN,1336,MCO,FL,BNA,TN,840,901.0,1,21.0,616.0,10.0,0.0,24.0,0.9,7.0,1.0
2018-01-25,DL,2463,ATL,GA,ICT,KS,906,902.0,0,0.0,782.0,7.0,0.0,5.63,0.0,10.0,0.0
2018-01-20,9E,3379,PIT,PA,DTW,MI,1001,956.0,0,0.0,201.0,2.5,0.0,13.75,0.1,7.75,0.0
2018-01-25,DL,2556,RDU,NC,SEA,WA,715,712.0,0,0.0,2354.0,3.5,0.0,7.75,0.0,10.0,0.0
2018-01-15,OH,5623,PIT,PA,CLT,NC,1343,1403.0,1,20.0,366.0,-7.5,0.5,8.63,0.5,8.0,1.0
2018-01-31,WN,755,STL,MO,MKE,WI,955,949.0,0,0.0,317.0,6.5,0.0,15.25,0.0,10.0,0.0
2018-01-30,WN,1512,BWI,MD,RSW,FL,1940,1937.0,0,0.0,919.0,-1.0,0.0,21.63,0.0,10.0,0.0
2018-01-11,WN,1785,DAL,TX,MSY,LA,630,627.0,0,0.0,436.0,7.5,0.0,29.38,0.0,10.0,0.0
2018-01-12,UA,239,ATL,GA,IAD,VA,1439,1451.0,1,12.0,534.0,6.5,0.0,14.88,3.2,6.38,0.0
2018-01-30,NK,860,MCO,FL,BDL,CT,1421,1419.0,0,0.0,1050.0,12.5,0.0,15.63,0.0,10.0,0.0
2018-01-23,WN,5638,SJC,CA,SAN,CA,2040,2034.0,0,0.0,417.0,11.5,0.0,3.75,0.0,10.0,0.0
2018-01-06,UA,321,IAH,TX,IAD,VA,1635,1633.0,0,0.0,1190.0,10.5,0.0,9.25,0.0,10.0,0.0
2018-01-23,9E,3689,CVG,KY,IAH,TX,1512,1507.0,0,0.0,871.0,4.0,0.3,17.38,0.5,9.25,0.0
2018-01-07,AA,2435,MIA,FL,LAX,CA,1530,1651.0,0,81.0,2342.0,17.0,0.0,22.25,0.4,9.88,1.0
2018-01-01,UA,569,RIC,VA,ORD,IL,630,705.0,1,35.0,642.0,-6.5,0.0,11.63,0.0,10.0,1.0
2018-01-28,AA,2035,SYR,NY,CLT,NC,1917,1907.0,0,0.0,603.0,2.5,0.0,9.0,0.0,9.0,0.0
2018-01-17,OO,7422,LSE,WI,MSP,MN,700,655.0,0,0.0,119.0,-12.0,0.0,17.88,0.0,10.0,0.0
2018-01-20,HA,385,OGG,HI,HNL,HI,1146,1138.0,0,0.0,100.0,23.5,0.0,26.5,0.8,9.88,0.0
2018-01-19,DL,2350,ATL,GA,JFK,NY,815,820.0,0,5.0,760.0,3.5,0.0,8.0,0.0,10.0,0.0
2018-01-04,DL,1172,PHX,AZ,MSP,MN,1247,1244.0,0,0.0,1276.0,19.5,0.0,6.25,0.0,10.0,0.0
2018-01-13,WN,3708,SMF,CA,SAN,CA,750,747.0,1,0.0,480.0,10.0,0.0,3.0,0.0,10.0,0.0
2018-01-29,WN,1496,MSY,LA,LAX,CA,1010,1017.0,0,7.0,1670.0,13.5,0.0,17.88,0.0,10.0,0.0
2018-01-27,UA,1209,PHX,AZ,SFO,CA,1236,1240.0,0,4.0,651.0,16.0,0.0,8.13,0.0,10.0,0.0
2018-01-24,UA,403,IAD,VA,DEN,CO,820,820.0,0,0.0,1452.0,3.0,0.0,13.13,0.0,10.0,0.0
2018-01-09,OO,7411,PLN,MI,DTW,MI,1347,1448.0,0,61.0,243.0,-5.5,0.0,7.88,0.0,10.0,1.0
2018-01-15,UA,489,EWR,NJ,CLE,OH,2140,2133.0,1,0.0,404.0,-5.0,0.0,14.88,0.0,10.0,0.0
2018-01-06,AA,1192,DFW,TX,IAD,VA,2020,2019.0,0,0.0,1172.0,10.0,0.0,12.63,0.0,10.0,0.0
2018-01-10,OO,5076,ORD,IL,UIN,IL,2010,1958.0,0,0.0,222.0,3.5,0.0,19.25,0.1,10.0,0.0
2018-01-28,UA,995,SFO,CA,ORD,IL,2315,2305.0,0,0.0,1846.0,13.5,0.0,9.13,0.0,10.0,0.0
2018-01-17,MQ,3965,MSN,WI,DFW,TX,1304,1305.0,0,1.0,821.0,-11.0,0.0,22.0,0.0,10.0,0.0
2018-01-10,VX,1899,LAX,CA,SFO,CA,1121,1147.0,0,26.0,337.0,15.0,0.0,6.63,0.0,10.0,1.0
2018-01-22,OO,3487,SMF,CA,SAN,CA,600,552.0,0,0.0,480.0,9.5,0.0,13.25,3.6,9.63,0.0
2018-01-11,AA,2641,DTW,MI,MIA,FL,1044,1040.0,0,0.0,1145.0,9.0,0.0,22.13,0.0,10.0,0.0
2018-01-01,WN,5969,FLL,FL,ALB,NY,1005,1008.0,1,3.0,1204.0,21.5,0.0,10.25,0.0,10.0,0.0
2018-01-24,WN,727,PDX,OR,DAL,TX,1405,1402.0,0,0.0,1626.0,6.5,0.0,9.13,8.4,9.25,0.0
2018-01-05,VX,1956,SFO,CA,SAN,CA,935,929.0,0,0.0,447.0,13.0,0.0,10.75,3.5,9.75,0.0
2018-01-13,OO,3039,DTW,MI,ORD,IL,854,858.0,1,4.0,235.0,-10.0,0.0,17.5,0.0,10.0,0.0
2018-01-31,OO,5005,SBP,CA,LAX,CA,600,552.0,0,0.0,156.0,17.0,0.0,9.5,0.0,10.0,0.0
2018-01-04,WN,796,OMA,NE,LAS,NV,1420,1418.0,0,0.0,1099.0,-14.5,0.0,7.75,0.1,10.0,0.0
2018-01-25,OH,5390,CLT,NC,CHA,TN,1329,1322.0,0,0.0,241.0,6.0,0.0,4.5,0.0,10.0,0.0
2018-01-14,UA,1163,ORD,IL,CLE,OH,1604,1608.0,1,4.0,316.0,-9.5,0.8,12.0,0.9,9.0,0.0
2018-01-21,DL,2232,CLE,OH,ATL,GA,1050,1045.0,0,0.0,554.0,3.0,0.0,9.38,0.5,0.5,0.0
2018-01-10,B6,701,FLL,FL,LAX,CA,924,924.0,0,0.0,2343.0,23.0,0.0,8.25,7.4,9.63,0.0
2018-01-08,WN,2108,MKE,WI,MCO,FL,1020,1017.0,0,0.0,1066.0,-1.0,0.0,18.63,0.4,9.13,0.0
2018-01-08,WN,1796,MKE,WI,PHX,AZ,1755,1903.0,0,68.0,1460.0,-1.0,0.0,18.63,0.4,9.13,1.0
2018-01-29,AA,2553,MIA,FL,MCO,FL,1725,1720.0,0,0.0,192.0,24.0,0.0,20.13,7.4,9.5,0.0
2018-01-09,EV,3968,JAN,MS,IAH,TX,1850,1839.0,0,0.0,351.0,11.0,0.0,8.0,0.2,3.75,0.0
2018-01-03,OH,5572,STL,MO,ORD,IL,1605,1850.0,0,165.0,258.0,-7.5,0.0,16.25,0.0,10.0,1.0
2018-01-07,AA,748,ORD,IL,CLT,NC,1208,1201.0,0,0.0,599.0,-7.5,1.1,20.75,1.3,7.88,0.0
2018-01-29,YX,6089,LGA,NY,SDF,KY,2017,2009.0,0,0.0,659.0,3.5,0.0,18.25,0.0,10.0,0.0
2018-01-13,DL,2846,SLC,UT,MSP,MN,1520,1515.0,1,0.0,991.0,2.5,0.0,6.13,0.0,10.0,0.0
2018-01-18,YV,6129,IAH,TX,CLT,NC,734,729.0,0,0.0,912.0,2.0,0.0,6.38,0.0,10.0,0.0
2018-01-17,DL,1708,MSP,MN,DEN,CO,900,856.0,0,0.0,680.0,-12.5,0.0,16.13,0.0,10.0,0.0
2018-01-15,WN,756,STL,MO,MCI,MO,1345,1400.0,1,15.0,237.0,-7.0,0.7,19.0,0.71,8.63,1.0
2018-01-13,B6,842,SAV,GA,JFK,NY,1018,1028.0,1,10.0,718.0,8.0,0.0,15.25,0.1,10.0,0.0
2018-01-13,OH,5039,CLT,NC,LEX,KY,919,921.0,1,2.0,281.0,4.0,0.0,14.38,0.0,10.0,0.0
2018-01-09,UA,720,SEA,WA,SFO,CA,1240,1235.0,0,0.0,679.0,5.5,0.0,6.25,3.9,7.63,0.0
2018-01-06,WN,4195,DEN,CO,LAS,NV,2020,2025.0,0,5.0,628.0,5.5,0.0,4.63,0.0,10.0,0.0
2018-01-06,AA,2653,OKC,OK,DFW,TX,700,700.0,0,0.0,175.0,5.0,0.0,14.38,0.0,10.0,0.0
2018-01-23,AA,1113,TPA,FL,MIA,FL,1518,1513.0,0,0.0,204.0,21.0,0.0,12.0,2.8,9.63,0.0
2018-01-20,YX,4594,GSO,NC,MIA,FL,530,523.0,0,0.0,710.0,5.0,0.0,8.5,0.0,10.0,0.0
2018-01-07,WN,3211,BNA,TN,MSY,LA,725,719.0,0,0.0,471.0,-1.0,0.0,13.13,0.0,10.0,0.0
2018-01-27,WN,2784,SLC,UT,PHX,AZ,725,724.0,0,0.0,507.0,-1.0,0.0,11.63,0.0,10.0,0.0
2018-01-19,UA,1546,SMF,CA,DEN,CO,821,808.0,0,0.0,909.0,10.0,0.0,7.88,0.1,10.0,0.0
2018-01-15,WN,436,OAK,CA,SEA,WA,1045,1047.0,1,2.0,672.0,13.0,0.0,4.0,0.0,10.0,0.0
2018-01-07,OO,4705,SAN,CA,LAS,NV,1044,1043.0,0,0.0,258.0,17.0,0.0,4.38,0.0,10.0,0.0
2018-01-10,DL,1615,ATL,GA,FLL,FL,1500,1459.0,0,0.0,581.0,13.0,0.0,12.63,0.1,6.5,0.0
2018-01-05,OH,5536,CLT,NC,FAY,NC,1630,1817.0,0,107.0,118.0,-3.5,0.0,8.63,0.0,10.0,1.0
2018-01-24,EV,3983,IAH,TX,LBB,TX,2135,2125.0,0,0.0,458.0,12.0,0.0,8.5,0.0,10.0,0.0
2018-01-25,OO,4585,SLC,UT,MSN,WI,1442,1444.0,0,2.0,1174.0,1.5,0.0,19.63,0.4,9.0,0.0
2018-01-01,AA,1766,DCA,VA,DFW,TX,659,658.0,1,0.0,1192.0,-8.5,0.0,12.25,0.0,10.0,0.0
2018-01-16,DL,1868,ATL,GA,AUS,TX,815,948.0,0,93.0,813.0,4.0,0.3,8.63,0.3,9.0,1.0
2018-01-08,WN,1994,ATL,GA,LGA,NY,600,559.0,0,0.0,762.0,0.5,0.0,10.25,3.7,6.5,0.0
2018-01-31,9E,3619,IND,IN,LGA,NY,1142,1132.0,0,0.0,660.0,3.0,0.0,23.25,0.0,10.0,0.0
2018-01-11,WN,4064,MDW,IL,LGA,NY,600,554.0,0,0.0,725.0,5.0,0.0,22.25,0.5,9.13,0.0
2018-01-26,MQ,3417,ORD,IL,DSM,IA,1711,1708.0,0,0.0,299.0,5.5,0.0,20.88,0.0,10.0,0.0
2018-01-01,OO,5449,SFO,CA,BOI,ID,845,845.0,1,0.0,522.0,13.0,0.0,3.88,0.0,9.0,0.0
2018-01-01,G4,801,TOL,OH,PIE,FL,1821,1821.0,1,0.0,945.0,-13.5,0.0,13.63,0.0,7.0,0.0
2018-01-20,DL,43,JFK,NY,BOS,MA,1455,1453.0,0,0.0,187.0,5.5,0.0,22.75,0.0,10.0,0.0
2018-01-19,DL,1493,SLC,UT,OAK,CA,946,943.0,0,0.0,588.0,5.0,0.8,25.25,0.9,9.0,0.0
2018-01-24,DL,1194,PDX,OR,SLC,UT,1652,1647.0,0,0.0,630.0,6.5,0.0,9.13,8.4,9.25,0.0
2018-01-05,WN,1656,GEG,WA,DEN,CO,1345,1342.0,0,0.0,836.0,-1.0,0.0,5.88,0.0,9.0,0.0
2018-01-04,AA,307,DEN,CO,PHX,AZ,1214,1214.0,0,0.0,602.0,2.5,0.0,7.63,0.0,10.0,0.0
2018-01-22,DL,2385,LAX,CA,MEM,TN,1900,1909.0,0,9.0,1619.0,15.5,0.0,7.75,0.0,10.0,0.0
2018-01-21,F9,1286,DEN,CO,ORD,IL,630,623.0,0,0.0,888.0,-4.0,0.2,21.63,0.8,8.13,0.0
2018-01-18,OO,7359,ITH,NY,DTW,MI,1323,1317.0,0,0.0,353.0,-10.0,0.1,10.13,0.1,10.0,0.0
2018-01-06,DL,1611,DEN,CO,SLC,UT,700,716.0,0,16.0,391.0,5.5,0.0,4.63,0.0,10.0,1.0
2018-01-18,OO,5713,DEN,CO,SBA,CA,1123,1121.0,0,0.0,916.0,7.5,0.0,10.88,0.0,10.0,0.0
2018-01-05,UA,2068,LAX,CA,DFW,TX,741,737.0,0,0.0,1235.0,18.5,0.0,5.63,0.0,10.0,0.0
2018-01-25,DL,881,ATL,GA,AUS,TX,1231,1230.0,0,0.0,813.0,7.0,0.0,5.63,0.0,10.0,0.0
2018-01-23,DL,2336,RSW,FL,ATL,GA,730,733.0,0,3.0,515.0,21.5,0.0,12.0,0.0,9.0,0.0
2018-01-22,AA,407,PHL,PA,MIA,FL,1540,1548.0,0,8.0,1013.0,8.0,0.0,5.5,0.0,9.0,0.0
2018-01-24,9E,3791,MSP,MN,ATW,WI,2040,2039.0,0,0.0,236.0,-7.5,0.0,5.75,0.0,7.0,0.0
2018-01-29,AA,255,JFK,NY,LAX,CA,1000,959.0,0,0.0,2475.0,4.0,0.4,21.5,0.5,9.0,0.0
2018-01-06,UA,1083,IAH,TX,SAN,CA,1155,1149.0,0,0.0,1303.0,10.5,0.0,9.25,0.0,10.0,0.0
2018-01-16,MQ,3631,XNA,AR,DFW,TX,629,625.0,0,0.0,280.0,-14.0,0.0,15.88,0.0,10.0,0.0
2018-01-19,DL,2183,ORD,IL,ATL,GA,1110,1108.0,0,0.0,606.0,1.0,0.0,21.5,0.0,10.0,0.0
2018-01-22,OO,7371,MSP,MN,BJI,MN,1125,1217.0,0,52.0,199.0,-2.0,9.9,25.0,12.9,6.75,1.0
2018-01-14,DL,2594,ATL,GA,DCA,VA,828,825.0,1,0.0,547.0,-0.5,0.0,6.63,0.0,10.0,0.0
2018-01-15,AS,64,KTN,AK,SEA,WA,1743,1722.0,1,0.0,680.0,5.5,0.0,10.0,0.7,8.75,0.0
2018-01-29,B6,1436,LGB,CA,SFO,CA,2034,2025.0,0,0.0,354.0,22.5,0.0,8.25,0.0,10.0,0.0
2018-01-14,OO,5114,DEN,CO,GCC,WY,2210,2203.0,1,0.0,313.0,4.5,0.0,8.5,0.0,10.0,0.0
2018-01-24,MQ,3734,ORD,IL,CVG,KY,1840,1856.0,0,16.0,264.0,-2.0,0.3,6.88,0.3,9.25,1.0
2018-01-03,AA,2107,SAN,CA,CLT,NC,625,621.0,0,0.0,2077.0,16.5,0.0,3.25,0.0,10.0,0.0
2018-01-16,WN,139,MDW,IL,MSP,MN,2155,2157.0,0,2.0,349.0,-9.0,0.2,16.25,0.3,9.0,0.0
2018-01-13,WN,1946,DAL,TX,HOU,TX,2200,2155.0,1,0.0,239.0,2.0,0.0,11.5,0.0,10.0,0.0
2018-01-18,WN,6417,SMF,CA,ONT,CA,1735,1735.0,0,0.0,390.0,12.5,0.0,12.13,2.5,6.88,0.0
2018-01-25,MQ,3627,TVC,MI,ORD,IL,1059,1050.0,0,0.0,224.0,-2.0,0.0,13.25,0.0,10.0,0.0
2018-01-19,AA,752,PHL,PA,SFO,CA,1755,1747.0,0,0.0,2521.0,0.0,0.0,8.13,0.0,10.0,0.0
2018-01-28,WN,1676,MDW,IL,LAS,NV,1615,1613.0,0,0.0,1521.0,2.0,0.0,11.38,0.0,10.0,0.0
2018-01-29,WN,5520,TPA,FL,PIT,PA,1835,1833.0,0,0.0,873.0,19.0,0.0,17.75,0.9,10.0,0.0
2018-01-26,WN,2108,SFO,CA,SNA,CA,1955,2005.0,0,10.0,372.0,10.0,0.0,4.63,0.2,9.88,0.0
2018-01-25,HA,224,LIH,HI,HNL,HI,2048,2041.0,0,0.0,102.0,22.5,0.0,12.75,0.1,10.0,0.0
2018-01-02,OH,5376,CLT,NC,STL,MO,1635,1803.0,1,88.0,575.0,-4.5,0.0,5.63,0.0,10.0,1.0
